Job Title,Job URL,Company Name,Company URL,Exp,Salary,Location,Skills,Posted
"Data Engineer(SQL,Python,Snowflakes)",https://www.naukri.com/job-listings-data-engineer-sql-python-snowflakes-verisk-analytics-india-private-limited-hyderabad-secunderabad-5-to-10-years-310122912054?src=jobsearchDesk&sid=1643778307316381_39&xp=10&px=40,Verisk Analytics,https://www.naukri.com/verisk-analytics-jobs-careers-13216,5-10 Yrs,Not disclosed,Hyderabad/Secunderabad,Snowflakes|SQL|Python|Linux|analytical|shell scripts|Amazon Glue|ETL,1 Day Ago
Azure Data Architect,https://www.naukri.com/job-listings-azure-data-architect-ness-technologies-india-private-limited-bangalore-bengaluru-8-to-13-years-310122902741?src=jobsearchDesk&sid=1643778307316381_39&xp=11&px=40,Ness,https://www.naukri.com/ness-jobs-careers-604295,8-13 Yrs,Not disclosed,Bangalore/Bengaluru,Terraform|SCALA|Advanced Analytics|Big Data|Azure Databricks|Spark|SQL Server|Machine Learning,1 Day Ago
Lead Data Scientist,https://www.naukri.com/job-listings-lead-data-scientist-boomerang-commerce-bangalore-bengaluru-2-to-4-years-310122500808?src=jobsearchDesk&sid=1643778307316381_39&xp=12&px=40,CommerceIQ,https://www.naukri.com/commerceiq-jobs-careers-1789792,2-4 Yrs,Not disclosed,Bangalore/Bengaluru,Supply chain|Computer science|Machine learning|Customer service|Data mining|Forecasting|Analytics|SQL,
Data Scientist,https://www.naukri.com/job-listings-data-scientist-servsys-technology-services-india-pvt-lt-kolkata-hyderabad-secunderabad-pune-ahmedabad-chennai-bangalore-bengaluru-delhi-ncr-mumbai-all-areas-3-to-8-years-310122011965?src=jobsearchDesk&sid=1643778307316381_39&xp=13&px=40,Servsys Technology Services India Pvt. Lt,https://www.naukri.com/servsys-technology-services-india-lt-jobs-careers-2912086,3-8 Yrs,"25,000 - 35,000 PA.","Kolkata, Hyderabad/Secunderabad, Pune, Ahmedabad, Chennai, Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)",Data Science|python|Machine Learning|NumPy|visualization|pandas|communication|agile,1 Day Ago
Data Scientist,https://www.naukri.com/job-listings-data-scientist-knowdis-data-science-llp-new-delhi-2-to-3-years-310122008517?src=jobsearchDesk&sid=1643778307316381_39&xp=14&px=40,KnowDis Data Science LLP,https://www.naukri.com/knowdis-data-science-jobs-careers-5273832,2-3 Yrs,"10,00,000 - 14,00,000 PA.",New Delhi(Shalimar Bagh),Natural Language Processing|Computer Vision|Machine Learning|Statistics|Statistical Analysis|Deep Learning,1 Day Ago
Data Scientist,https://www.naukri.com/job-listings-data-scientist-tanla-platforms-limited-tanla-platforms-limited-hyderabad-secunderabad-4-to-6-years-010721005313?src=jobsearchDesk&sid=1643778307316381_39&xp=15&px=40,Tanla Solutions Limited Tanla Platforms Limited,https://www.naukri.com/tanla-solutions-tanla-platforms-jobs-careers-46629,4-6 Yrs,Not disclosed,Hyderabad/Secunderabad,Predictive Modeling|R|NLP|Artificial Intelligence|Natural Language Processing|Text Mining|Statistical Data Analysis|Data Analytics,1 Day Ago
"Principal Engineer, Data Analytics Engineering",https://www.naukri.com/job-listings-principal-engineer-data-analytics-engineering-western-digital-bangalore-bengaluru-6-to-10-years-010222501109?src=jobsearchDesk&sid=1643778307316381_39&xp=16&px=40,Western Digital,https://www.naukri.com/western-digital-jobs-careers-74992,6-10 Yrs,Not disclosed,Bangalore/Bengaluru,Data Science|Java|Data Structures|Hadoop|Computer Science|Big Data|Computer Vision|Data Analytics,
Data Scientist,https://www.naukri.com/job-listings-data-scientist-infinite-uptime-pune-jharsuguda-2-to-4-years-010222500497?src=jobsearchDesk&sid=1643778307316381_39&xp=17&px=40,Infinite Uptime,https://www.naukri.com/infinite-uptime-jobs-careers-5035450,2-4 Yrs,Not disclosed,"Pune, Jharsuguda",Condition monitoring|Cloud computing|Data analysis|Artificial Intelligence|Machine learning|Data structures|Data mining|Analytics,
Data Scientist - Multi-Objective Optimisation Expert,https://www.naukri.com/job-listings-data-scientist-multi-objective-optimisation-expert-icav-tech-pvt-ltd-india-9513-3-to-7-years-310122005201?src=jobsearchDesk&sid=1643778307316381_39&xp=18&px=40,ICAV Tech Pvt. Ltd.,https://www.naukri.com/icav-tech-jobs-careers-5512412,3-7 Yrs,Not disclosed,Remote,Data Science|Optimization|Python|Tensorflow|OOP|Multi-objective Optimization|Metaheuristics|Artificial Intelligence,1 Day Ago
Lead Data Scientist,https://www.naukri.com/job-listings-lead-data-scientist-transorg-solutions-services-p-ltd-bangalore-bengaluru-delhi-ncr-mumbai-all-areas-4-to-9-years-160721005471?src=jobsearchDesk&sid=1643778307316381_39&xp=19&px=40,TransOrg Solutions  Services (P) Ltd.,https://www.naukri.com/transorg-solutions-services-jobs-careers-2553404,4-9 Yrs,Not disclosed,"Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)",R|Python|SQL|Data Science|Data Manipulation|Artificial Intelligence|Linear Regression|Machine Learning,12 Days Ago
Data Science Engineer,https://www.naukri.com/job-listings-data-science-engineer-encora-innovation-labs-india-private-limited-chennai-2-to-5-years-010222905245?src=jobsearchDesk&sid=1643778307316381_39&xp=20&px=40,Encora,https://www.naukri.com/encora-jobs-careers-65758,2-5 Yrs,Not disclosed,Chennai,Python|Tableau|Scrum|Hadoop|Agile|Apache Spark|R Power BI|Data Science,1 Day Ago
Data Engineer Fresher,https://www.naukri.com/job-listings-data-engineer-fresher-parallel-wireless-india-private-limited-bangalore-bengaluru-2-to-3-years-270122901268?src=jobsearchDesk&sid=1643778307316381_40&xp=1&px=41,Parallel Wireless,https://www.naukri.com/parallel-wireless-jobs-careers-5647462,2-3 Yrs,Not disclosed,Bangalore/Bengaluru,Prometheus|Grafana|HAProxy|Airflow|AI|machine learning|Jira|distributed computing,5 Days Ago
Computer Vision Engineer,https://www.naukri.com/job-listings-computer-vision-engineer-koireader-technologies-bangalore-bengaluru-0-to-5-years-160122000958?src=jobsearchDesk&sid=1643778307316381_40&xp=2&px=41,KoiReader Technologies,https://www.naukri.com/koireader-technologies-jobs-careers-4885894,0-5 Yrs,"5,00,000 - 14,00,000 PA.",Bangalore/Bengaluru,TensorRT|NumPy|python|PyTorch|Kubernetes|Image Processing|OpenCV|NLTK,16 Days Ago
Embedded Systems Engineering,https://www.naukri.com/job-listings-embedded-systems-engineering-eyerov-irov-technologies-private-limited-kochi-cochin-0-to-0-years-270122500808?src=jobsearchDesk&sid=1643778307316381_40&xp=3&px=41,EyeROV (IROV TECHNOLOGIES PRIVATE LIMITED),https://www.naukri.com/eyerov-irov-technologies-jobs-careers-5332676,0-0 Yrs,Not disclosed,Kochi/Cochin,Embedded C|C + +|Electronics|Embedded Systems|Internship|Machine Learning|Python,
Senior Data Scientist,https://www.naukri.com/job-listings-senior-data-scientist-fractal-analytics-gurgaon-gurugram-bangalore-bengaluru-mumbai-all-areas-5-to-10-years-060122012578?src=jobsearchDesk&sid=1643778307316381_40&xp=4&px=41,Fractal Analytics,https://www.naukri.com/fractal-analytics-jobs-careers-3957170,5-10 Yrs,Not disclosed,"Gurgaon/Gurugram, Bangalore/Bengaluru, Mumbai (All Areas)",IT Skills|Python|Data Science|Machine Learning|Artificial Intelligence|R|Statistical Modeling|Deep Learning,26 Days Ago
"Associate Business Analyst, Sales and Use Tax",https://www.naukri.com/job-listings-associate-business-analyst-sales-and-use-tax-ryan-llc-hyderabad-secunderabad-0-to-2-years-010222501142?src=jobsearchDesk&sid=1643778307316381_40&xp=5&px=41,"Ryan, LLC.",https://www.naukri.com/ryan-india-tax-services-jobs-careers-1658882,0-2 Yrs,Not disclosed,Hyderabad/Secunderabad,Administration|SQL queries|Manager Quality Assurance|PDF|Associate Business Analyst|Analytical|Machine learning|Test cases,
Data Engineering Application Lead,https://www.naukri.com/job-listings-data-engineering-application-lead-accenture-solutions-pvt-ltd-hyderabad-secunderabad-8-to-10-years-211221909724?src=jobsearchDesk&sid=1643778307316381_40&xp=6&px=41,Accenture,https://www.naukri.com/accenture-jobs-careers-7682,8-10 Yrs,Not disclosed,Hyderabad/Secunderabad,IT Skills|Java|Python|Machine Learning|Project Management|Javascript|Big Data|Unix,1 Day Ago
Data Engineering Application Lead,https://www.naukri.com/job-listings-data-engineering-application-lead-accenture-solutions-pvt-ltd-hyderabad-secunderabad-6-to-8-years-071221909612?src=jobsearchDesk&sid=1643778307316381_40&xp=7&px=41,Accenture,https://www.naukri.com/accenture-jobs-careers-7682,6-8 Yrs,Not disclosed,Hyderabad/Secunderabad,Javascript|machine learning|Hive|Spring boot|HQL|Data Engineering|time management|communication,1 Day Ago
Data Engineering Application Lead,https://www.naukri.com/job-listings-data-engineering-application-lead-accenture-solutions-pvt-ltd-hyderabad-secunderabad-8-to-10-years-010222907074?src=jobsearchDesk&sid=1643778307316381_40&xp=8&px=41,Accenture,https://www.naukri.com/accenture-jobs-careers-7682,8-10 Yrs,Not disclosed,Hyderabad/Secunderabad,agile project management|Consulting|Machine learning|Javascript|Information retrieval|Natural language processing|Application Lead|Data mining,1 Day Ago
Data Scientist/Software Developer,https://www.naukri.com/job-listings-data-scientist-software-developer-siemens-limited-bangalore-bengaluru-5-to-6-years-270122501836?src=jobsearchDesk&sid=1643778307316381_40&xp=9&px=41,Siemens,https://www.naukri.com/siemens-jobs-careers-51042,5-6 Yrs,Not disclosed,Bangalore/Bengaluru,Computer vision|DTS|Version control|Analytical|Consulting|Machine learning|Agile|Data processing,
JAVA Script full Stack Trainer / Developer For India and Germany.,https://www.naukri.com/job-listings-java-script-full-stack-trainer-developer-for-india-and-germany-i3-technologies-kochi-cochin-0-to-1-years-250122009976?src=jobsearchDesk&sid=1643778307316381_40&xp=10&px=41,I3 Technologies,https://www.naukri.com/doctorspot-technologies-jobs-careers-4947126,0-1 Yrs,Not disclosed,Kochi/Cochin,Android|Hybernate|SQL|JAVA|Spring|React|Angular|Flutter,
Android Developer,https://www.naukri.com/job-listings-android-developer-bioenable-technologies-pvt-ltd-pune-0-to-1-years-021221000880?src=jobsearchDesk&sid=1643778307316381_40&xp=11&px=41,BioEnable Technologies Pvt Ltd,https://www.naukri.com/bioenable-technologies-jobs-careers-2213626,0-1 Yrs,Not disclosed,Pune,Kotlin|SQLite|Android SDK|Hybrid App|OOPs|REST|performance tuning|Android UI,
Engineer - Data Analysis,https://www.naukri.com/job-listings-engineer-data-analysis-m-s-bloom-energy-india-private-limited-mumbai-all-areas-0-to-3-years-060122002680?src=jobsearchDesk&sid=1643778307316381_40&xp=12&px=41,M/s Bloom Energy (India) Private Limited,https://www.naukri.com/m-s-bloom-energy-india-jobs-careers-563007,0-3 Yrs,Not disclosed,Mumbai (All Areas)(Vikhroli),Reliability Analysis|Data Analysis|Machine Learning,26 Days Ago
Data Science Developer,https://www.naukri.com/job-listings-data-science-developer-quickxpert-infotech-mumbai-suburban-thane-mumbai-all-areas-0-to-5-years-010122000677?src=jobsearchDesk&sid=1643778307316381_40&xp=13&px=41,QuickXpert Infotech,https://www.naukri.com/quickxpert-infotech-jobs-careers-1484892,0-5 Yrs,Not disclosed,"Mumbai Suburban, Thane, Mumbai (All Areas)",IT Skills|Data Science|python|oracle|Oracle Developer|ai|python developer|python programmer,
Data Scientist -II,https://www.naukri.com/job-listings-data-scientist-ii-successr-hr-tech-pvt-ltd-bangalore-bengaluru-2-to-5-years-310122911744?src=jobsearchDesk&sid=1643778307316381_40&xp=14&px=41,Successr HR Tech PVT LTD,https://www.naukri.com/premium-jobs-careers-852658,2-5 Yrs,Not disclosed,Bangalore/Bengaluru,Data quality|Model Governance & MLops|Data Governance|IT Skills|Python|Testing|Data Science|Machine Learning,1 Day Ago
Brand Technical Specialist (HDM) Hybrid Data Management,https://www.naukri.com/job-listings-brand-technical-specialist-hdm-hybrid-data-management-ibm-india-pvt-limited-mumbai-10-to-15-years-310122902357?src=jobsearchDesk&sid=1643778307316381_40&xp=15&px=41,IBM,https://www.naukri.com/ibm-jobs-careers-16987,10-15 Yrs,Not disclosed,Mumbai,IT Skills|Software Development|Data Science|Machine Learning|Artificial Intelligence|Data management|Bfsi|data governance,1 Day Ago
Data Engineering Application Developer,https://www.naukri.com/job-listings-data-engineering-application-developer-accenture-solutions-pvt-ltd-pune-8-to-10-years-300122900911?src=jobsearchDesk&sid=1643778307316381_40&xp=16&px=41,Accenture,https://www.naukri.com/accenture-jobs-careers-7682,8-10 Yrs,Not disclosed,Pune,REST|Python|communication|analytical|Shell|data mining|MPP|Spark,3 Days Ago
"Data Scientist ( ML, AI, Hadoop, Python, SQL Bigdata) All must",https://www.naukri.com/job-listings-data-scientist-ml-ai-hadoop-python-sql-bigdata-all-must-career-trackers-and-consulting-gurgaon-gurugram-3-to-8-years-010222009114?src=jobsearchDesk&sid=1643778307316381_40&xp=17&px=41,Career Trackers and Consulting,https://www.naukri.com/career-trackers-and-consulting-jobs-careers-657475,3-8 Yrs,Not disclosed,Gurgaon/Gurugram,Data Scientist|Machine Learning|Python|Data Science|Artifical Intelligence|Hadoop|Big Data|HDFS,1 Day Ago
Hiring Data Scientist,https://www.naukri.com/job-listings-hiring-data-scientist-techvantage-systems-private-limited-trivandrum-thiruvananthapuram-2-to-7-years-010222002334?src=jobsearchDesk&sid=1643778307316381_40&xp=18&px=41,TECHVANTAGE SYSTEMS PRIVATE LIMITED,https://www.naukri.com/techvantage-systems-jobs-careers-6097824,2-7 Yrs,"8,00,000 - 15,00,000 PA.",Remote,Computer Vision|NLP|Artificial Neural Networks|Natural Language Processing|Machine Learning|Deep Learning,
Data Scientist - - Leading Fintech Firm,https://www.naukri.com/job-listings-data-scientist-leading-fintech-firm-hcapital-business-consulting-private-limited-gurgaon-gurugram-2-to-6-years-010222002265?src=jobsearchDesk&sid=1643778307316381_40&xp=19&px=41,hCapital Business Consulting Private Limited,https://www.naukri.com/hcapital-business-consulting-jobs-careers-1115382,2-6 Yrs,"25,00,000 - 40,00,000 PA.",Gurgaon/Gurugram,Predictive Modeling|Pattern Recognition|Logistic Regression|Artificial Intelligence|Neural Networks|Text Mining|Machine Learning|Deep Learning,1 Day Ago
Princ Engr-Data Science,https://www.naukri.com/job-listings-princ-engr-data-science-verizon-data-services-india-pvt-ltd-hyderabad-secunderabad-6-to-8-years-280122501573?src=jobsearchDesk&sid=1643778307316381_40&xp=20&px=41,Verizon,https://www.naukri.com/verizon-jobs-careers-515323,6-8 Yrs,Not disclosed,Hyderabad/Secunderabad,Computer vision|Neural networks|Consulting|Machine learning|Predictive modeling|Open source|Monitoring|Analytics,
Princ Engr-Data Science,https://www.naukri.com/job-listings-princ-engr-data-science-verizon-data-services-india-pvt-ltd-chennai-6-to-8-years-280122501572?src=jobsearchDesk&sid=1643778307316381_41&xp=1&px=42,Verizon,https://www.naukri.com/verizon-jobs-careers-515323,6-8 Yrs,Not disclosed,Chennai,Computer vision|Neural networks|Consulting|Machine learning|Predictive modeling|Open source|Monitoring|Analytics,
Data Scientist II,https://www.naukri.com/job-listings-data-scientist-ii-swiggy-bangalore-bengaluru-2-to-5-years-170122500576?src=jobsearchDesk&sid=1643778307316381_41&xp=2&px=42,Swiggy,https://www.naukri.com/swiggy-jobs-careers-1740504,2-5 Yrs,Not disclosed,Bangalore/Bengaluru,Computer science|Publishing|Simulation|Machine learning|Open source|Data mining|Distribution system|SQL,
Engineering Manager (Data Science),https://www.naukri.com/job-listings-engineering-manager-data-science-first-american-india-pvt-ltd-bangalore-bengaluru-12-to-20-years-041221004076?src=jobsearchDesk&sid=1643778307316381_41&xp=3&px=42,First American,https://www.naukri.com/first-american-jobs-careers-517957,12-20 Yrs,Not disclosed,Bangalore/Bengaluru,IT Skills|Python|Software Development|Machine Learning|Cloud|Product Management|AWS|Tensorflow,30+ Days Ago
Data Scientist - Python/Tableau,https://www.naukri.com/job-listings-data-scientist-python-tableau-accubits-technologies-trivandrum-thiruvananthapuram-4-to-8-years-280122909091?src=jobsearchDesk&sid=1643778307316381_41&xp=4&px=42,Accubits Technologies,https://www.naukri.com/premium-jobs-jobs-careers-678662,4-8 Yrs,Not disclosed,Trivandrum/Thiruvananthapuram,R|Tableau|Python|Spark|Spotfire|R - Shiny|D3J|Hadoop,4 Days Ago
Data Scientist,https://www.naukri.com/job-listings-data-scientist-team-computers-pvt-ltd-new-delhi-2-to-6-years-280122500897?src=jobsearchDesk&sid=1643778307316381_41&xp=5&px=42,Team Computers Pvt Ltd,https://www.naukri.com/team-20computers-20pvt-20ltd-jobs-careers-2611766,2-6 Yrs,Not disclosed,New Delhi,Computer science|RF|Analytical|Machine learning|Healthcare|QlikView|MATLAB|Monitoring,
Urgent Opening For Fresher - Electrical Engineer,https://www.naukri.com/job-listings-urgent-opening-for-fresher-electrical-engineer-cello-world-daman-diu-0-to-2-years-270122002879?src=jobsearchDesk&sid=1643778307316381_41&xp=6&px=42,Cello World,https://www.naukri.com/cello-world-jobs-careers-2500204,0-2 Yrs,"1,00,000 - 4,00,000 PA.",Daman & Diu,Technical|Machine Learning|Electrical Engineering,
Sr. Associate - Content Data Science,https://www.naukri.com/job-listings-sr-associate-content-data-science-upgrad-education-pvt-ltd-bangalore-bengaluru-mumbai-all-areas-1-to-5-years-310122004187?src=jobsearchDesk&sid=1643778307316381_41&xp=7&px=42,upGrad,https://www.naukri.com/upgrad-jobs-careers-2449262,1-5 Yrs,"7,00,000 - 15,00,000 PA.","Bangalore/Bengaluru, Mumbai (All Areas)",Data Science|Neural Networks|Machine Learning|Deep Learning,1 Day Ago
Data Engineering Senior Advisor,https://www.naukri.com/job-listings-data-engineering-senior-advisor-dell-international-services-india-private-limited-bangalore-bengaluru-8-to-12-years-241221904983?src=jobsearchDesk&sid=1643778307316381_41&xp=8&px=42,Dell,https://www.naukri.com/dell-jobs-careers-27614,8-12 Yrs,Not disclosed,Bangalore/Bengaluru,IT Skills|Python|Machine Learning|Cloud|DevOps|Big Data|Tableau|Predictive Modeling,30+ Days Ago
Senior Advisor Data Engineering,https://www.naukri.com/job-listings-senior-advisor-data-engineering-dell-international-services-india-private-limited-bangalore-bengaluru-8-to-12-years-090122901372?src=jobsearchDesk&sid=1643778307316381_41&xp=9&px=42,Dell,https://www.naukri.com/dell-jobs-careers-27614,8-12 Yrs,Not disclosed,Bangalore/Bengaluru,Data Engineering|Power BI|SQL|IT Skills|Python|Oracle|Big Data|Tableau,23 Days Ago
